R,xi=-1.0,xi=-0.75,xi=-0.5,xi=-0.25,xi=0.0,xi=0.25,xi=0.5,xi=0.75,xi=1.0
0.39893955344779314,0.9924518514499374,1.2332079505129339,1.4716749709034789,1.7072678510380552,1.9391992916208918,2.1663849479843993,2.3873026179696444,2.5997590664287706,2.8005130840119516
0.39408268395767293,0.987171488685392,1.2283175527279786,1.467197538932084,1.7032282847749993,1.9356243100671249,2.163303357436502,2.384741463424119,2.5977405948711825,2.7990447675589434
0.3892849441804132,0.9818838098720527,1.2234187342361935,1.462710327714658,1.6991783364610682,1.932038077447233,2.1602100790142273,2.3821687502470175,2.595711251391129,2.7975663907798505
0.3845456142443044,0.9765888837011634,1.2185115464451002,1.458213655214445,1.6951177145485896,1.9284410422404998,2.1571055101742065,2.3795844192341287,2.593670670133945,2.7960781483754147
0.3798639830416788,0.9712867744638143,1.2135960270636872,1.45370774458123,1.6910469309481144,1.9248330432672995,2.153988952490913,2.376988506709811,2.5916191692884687,2.794580681466572
0.3752393481222132,0.9659775564007794,1.2086721807579075,1.4491925357889768,1.6869659907521157,1.9212140345503066,2.1508606630013607,2.374380989371287,2.589556517707127,2.793073587652121
0.3706710155875304,0.9606613132236762,1.2037401459742496,1.4446680944904933,1.6828743729918934,1.9175837075030306,2.1477211631819593,2.3717617807811244,2.5874827193867733,2.791556430692562
0.36615829998708405,0.9553381179127047,1.1988000224759912,1.440134345815195,1.6787725061188314,1.9139423688011532,2.1445703223874975,2.3691310971870476,2.5853980045694693,2.7900294162022825
0.36170052421531096,0.950008046763625,1.1938518048850901,1.4355913314886373,1.674660735652357,1.9102902051661779,2.141408000118772,2.3664885962928532,2.5833015987066945,2.7884925896565735
0.35729701941003544,0.9446711844283207,1.1888956207663404,1.431039300153771,1.670538907093004,1.906626964552104,2.1382339311085277,2.3638346317518524,2.5811940699580616,2.7869459151652
0.35294712485211066,0.9393276097206595,1.1839315580853358,1.4264782288192466,1.6664071255064838,1.9029529711068844,2.1350484759615957,2.361169001229338,2.5790758445368143,2.7853892659165624
0.34865018786628177,0.9339774037162617,1.1789596111558476,1.4219081285109212,1.6622652465306214,1.8992680891816194,2.131851611183721,2.3584917023427607,2.5769465338195503,2.7838226995998143
0.34440556372325604,0.928620653663477,1.1739799190355416,1.4173292156356148,1.6581132505810243,1.8955722795295606,2.1286433170241668,2.3558030438165667,2.5748057334206775,2.78224611120904
0.3402126155429647,0.9232574442845344,1.1689925926792826,1.4127414455904765,1.6539515144749415,1.8918659199285393,2.1254237694802,2.353102334031408,2.572653718587913,2.780659519157649
0.3360707141990037,0.9178878604218803,1.16399761362739,1.4081448150709825,1.6497799397574202,1.8881486642087275,2.12219266966267,2.350389993203784,2.5704905237756894,2.779062899122442
0.33197923822423636,0.9125119925033318,1.1589950819554717,1.4035395943264641,1.645598494856226,1.8844206783381554,2.1189503849989153,2.3476664335953283,2.568316136711682,2.7774561592534375
0.3279375737175465,0.9071299329770424,1.1539851495941142,1.398925783357975,1.641407515284642,1.8806823408362803,2.115696784914477,2.3449314592572215,2.5661304894258112,2.7758394250070593
0.3239451142517261,0.9017417733324168,1.1489678909024623,1.3943032399598028,1.6372068329203153,1.8769331508341571,2.1124318007834018,2.342184773505116,2.5639335685278812,2.7742124025941837
0.32000126078248464,0.8963476061361707,1.1439433838599282,1.389672223458579,1.6329964212715193,1.8731734096886425,2.1091558355603497,2.3394264376850034,2.5617254511788032,2.77257544214993
0.31610542155856614,0.8909475280248417,1.1389116969993647,1.3850329322270236,1.6287767002722846,1.8694035299461165,2.105868415687462,2.3366566753865503,2.5595059517174095,2.7709279119768646
0.31225701203296036,0.8855416347589762,1.1338728864530176,1.3803853663474728,1.6245475372589953,1.8656228721606174,2.102569884034435,2.3338753431854866,2.5572753440715545,2.7692699906176177
0.30845545477519537,0.8801300225892233,1.1288270872445005,1.375729606470663,1.6203086673546783,1.8618315528484728,2.0992604939936697,2.3310826396660427,2.555033260844576,2.7676023356197694
0.3047001793846973,0.8747127939978325,1.1237743997094969,1.3710656292050019,1.616060531947446,1.8580301764217737,2.0959395157812843,2.3282783253421218,2.552780031772731,2.7659245882791397
0.30099062240520524,0.8692900488010232,1.1187148791813193,1.3663935345169056,1.6118033587665834,1.8542187344600378,2.092607420227542,2.3254626240189116,2.5505154571872293,2.7642362970118337
0.29732622724022834,0.8638618887298641,1.1136486570641038,1.3617135264435423,1.6075370803811826,1.850397216711224,2.0892646625383517,2.322635514095267,2.5482392361519755,2.762537671413567
0.29370644406953156,0.858428424377333,1.1085758240430563,1.3570255995661344,1.6032617841901016,1.8465654343741587,2.0859110951291306,2.319796875632155,2.5459519757692335,2.760828774455629
0.29013072976663856,0.8529897578106936,1.1034964424496576,1.352329853081001,1.5989773208916107,1.842723373686812,2.082546598687681,2.316947058441166,2.543653697796889,2.7591095814176763
0.28659854781733907,0.847545991983572,1.0984106556336672,1.347626460609051,1.5946838626681799,1.8388714495476635,2.079170967890328,2.3140856206508653,2.541344069624851,2.7573799851456413
0.28310936823918786,0.8420972446335487,1.0933185626706434,1.3429153896898456,1.5903816936502317,1.8350095248298475,2.0757846002679363,2.3112129702907938,2.5390229851146735,2.755640032103192
0.27966266750198443,0.836643626068657,1.0882202121060434,1.3381967649810143,1.586070654983772,1.8311376904887864,2.0723874596973424,2.3083290844206448,2.536690681267369,2.7538896640615413
0.2762579284492202,0.8311852411730616,1.083115742845091,1.3334707898041946,1.5817509281546853,1.8272562133483543,2.0689795681153744,2.305433459495832,2.534347074193709,2.752128861944307
0.2728946402204825,0.825722205156806,1.0780052902867265,1.3287374248269583,1.5774227369512923,1.8233647754118067,2.0655611359234234,2.302526711636541,2.5319922840001254,2.750357675408037
0.269572298174803,0.8202546337817855,1.0728889465279643,1.3239967225814049,1.5730858683817264,1.819463695359406,2.062131865475487,2.2996090281725663,2.529626127532917,2.748575950577588
0.26629040381493946,0.814782646780423,1.0677668189137992,1.3192489199838948,1.568740561178991,1.8155532162308194,2.058692149337688,2.296680259433242,2.5272487811439683,2.7467839104733636
0.26304846471257914,0.8093063677526227,1.0626389966697194,1.3144941328965098,1.5643870901745034,1.8116329101506168,2.055241940383771,2.293740097612478,2.524860160574293,2.7449811815974856
0.25984599443445294,0.8038259085142172,1.0575055968926224,1.3097324356653273,1.5600251927570776,1.8077032252831704,2.0517810960142007,2.290788776820276,2.522460269713818,2.743168153830116
0.2566825124693492,0.79834139069168,1.0523667544612618,1.304963909043796,1.5556549714501902,1.8037644086188653,2.048310094544995,2.2878264437584552,2.520049263557314,2.741344375850238
0.25355754415601567,0.7928529422732986,1.047222565355933,1.3001885811943656,1.551276804299765,1.7998158939610662,2.0448285647751043,2.284853011545826,2.5176268685560563,2.7395097569290687
0.25047062061193964,0.7873606815548227,1.0420731526647729,1.2954066392016597,1.5468907555444045,1.7958580402689879,2.0413366988572106,2.2818686872986866,2.5151934902904065,2.7376650360590555
0.24742127866299496,0.7818647410403423,1.0369186470199558,1.290618220732116,1.5424968916080721,1.791891301435284,2.0378349304928265,2.2788732182687035,2.5127487103017385,2.735810032233928
0.24440906077394553,0.7763652508243246,1.0317591441475147,1.28582335303678,1.5380952374409753,1.7879155799739075,2.0343226040289313,2.275866936708963,2.5102928418116313,2.733944243071208
0.2414335149797949,0.7708623293424651,1.026594778474134,1.2810222213405194,1.533685751502013,1.7839309860830146,2.0307999699074757,2.2728497297773007,2.5078259435445047,2.732067807223544
0.23849419481797168,0.7653561149621116,1.021425685268707,1.2762149274744132,1.5292687335475954,1.7799373691532199,2.0272676191725565,2.2698216053103386,2.5053473679320297,2.7301808541418224
0.2355906592613406,0.7598467472932285,1.0162519595124013,1.2714015111780004,1.5248442915771296,1.7759348135534192,2.0237254927419923,2.2667828933039025,2.502857814556104,2.728283363830167
0.23272247265202897,0.7543343482352602,1.0110737331523743,1.2665821837977698,1.5204123882591924,1.7719237072477483,2.02017356534043,2.263733147567183,2.5003575881332916,2.7263752872561167
0.229889204636059,0.7488190508524027,1.0058911541687445,1.2617570470807205,1.5159733003217182,1.7679038813836365,2.01661156097699,2.2606728645488383,2.497846365995153,2.7244566077944232
0.22709043009877564,0.7433009946452933,1.000704347196852,1.2569261092714272,1.511527045575023,1.7638755101751997,2.0130397916635094,2.257601975873307,2.4953238037890815,2.722527379664278
0.2243257291010608,0.7377803205454089,0.9955134407016711,1.2520895785431492,1.5070736362654389,1.7598388769588218,2.009458486831445,2.254520038607621,2.492790237362792,2.7205874845225155
0.22159468681632408,0.7322571762731902,0.9903185578635038,1.2472476295524282,1.5026133932754147,1.7557936877061513,2.0058674679080357,2.25142770381492,2.490245711503251,2.7186371144129127
0.21889689346826038,0.7267316933605568,0.9851198292732187,1.242400351491175,1.4981463163022903,1.7517402741389145,2.002267081191571,2.248325155502996,2.4876902554738876,2.716675996710547
0.21623194426936573,0.7212040123943823,0.9799174013984497,1.2375478646795992,1.4936723322688439,1.7476789286090697,1.9986571699275861,2.2452122842811306,2.485123861863433,2.7147044422802686
0.2135994393602011,0.7156742844948722,0.9747114039246846,1.2326902393385082,1.4891917757644428,1.7436092579426277,1.9950378531703756,2.242088808541094,2.4825465127268704,2.7127221629305605
0.21099898374939613,0.7101426476870418,0.969501974429269,1.2278276392944953,1.4847048382552122,1.739531665991821,1.9914094738773174,2.2389549643356443,2.4799583942302306,2.7107293522461693
0.20843018725438295,0.7046092556803648,0.9642892598358714,1.2229602315141264,1.4802115706855188,1.735446503642815,1.9877716504680283,2.2358109564308855,2.4773592706697865,2.7087259996328195
0.2058926644428517,0.6990742592959655,0.9590733903736339,1.2180880885253584,1.4757120714820668,1.7313532793945117,1.984124798437839,2.232656683799079,2.4747495096655183,2.7067115785825937
0.20338603457491883,0.6935377966322667,0.9538545125910979,1.2132113844529158,1.4712063278217216,1.7272521999092436,1.9804691406379127,2.229492414022547,2.4721288291195798,2.704686803925715
0.2009099215459992,0.6880000287622589,0.9486327759232741,1.2083302596524352,1.4666945790475383,1.7231438073550311,1.9768042064710427,2.226317910015333,2.4694974600178634,2.702651867907935
0.19846395383037405,0.68246111348988,0.9434083117193395,1.2034447899214,1.4621770083005894,1.7190281378463421,1.9731306179019872,2.2231334855327254,2.4668555061541815,2.700606289721175
0.1960477644254458,0.6769211918831923,0.9381812692170066,1.1985551740586478,1.4576536029675793,1.714905257686344,1.9694484662540168,2.2199391698679487,2.4642024513013445,2.6985499659178447
0.1936609907966714,0.6713804186530175,0.9329518055175366,1.1936615472883045,1.4531246106434053,1.7107751016807604,1.9657571280155268,2.2167348403215605,2.461538895015187,2.696483140245121
0.19130327482316642,0.6658389525037803,0.9277200676131142,1.188763970676159,1.4485901366133365,1.706637667734603,1.9620572286569646,2.2135209483251974,2.4588650891748465,2.6944058093575336
0.18897426274397103,0.6602969564882177,0.9224862050655198,1.1838626438658661,1.4440501951298121,1.7024933724099731,1.9583492014552715,2.210297107208722,2.456180835692253,2.6923180212147466
0.18667360510497044,0.6547545946368163,0.917250365559478,1.1789577452360418,1.4395050781642693,1.6983422255112934,1.9546329464936782,2.20706367134237,2.4534858567929865,2.6902196470511073
0.18440095670646128,0.6492120169905613,0.9120127023001822,1.1740493960378604,1.4349548636092124,1.694184274003389,1.9509084451903282,2.203820891366962,2.4507804601849914,2.6881108771782776
0.18215597655135668,0.6436693880564168,0.9067733735839368,1.1691377366562867,1.4303995249230899,1.6900198512704792,1.9471754944403592,2.2005681144973495,2.448064706274066,2.6859915357218376
0.17993832779402152,0.6381268727185225,0.9015325311619012,1.1642228755052906,1.4258393598135142,1.6858488126278777,1.943434540933204,2.197305915885811,2.4453386367153223,2.6838618126446114
0.17774767768973096,0.6325846299664843,0.8962903339433109,1.1593049903158912,1.421274566492263,1.6816713476979472,1.9396857096833597,2.194034725517949,2.442602310183913,2.6817216279732756
0.17558369754474404,0.6270428365266022,0.891046942823896,1.1543842485219429,1.4167052330714227,1.6774878226937084,1.9359289274006233,2.190754429014125,2.43985567932725,2.6795710120991623
0.17344606266698512,0.6215016525220951,0.8858025134277953,1.1494607639664873,1.4121314799129934,1.6732979988816743,1.9321645652954134,2.18746485577968,2.437099007775447,2.6774101037936897
0.17133445231732597,0.6159612392537755,0.8805572090420335,1.144534721417893,1.4075533517623995,1.66910199196929,1.9283924149189395,2.1841660257963973,2.4343320313748427,2.675238654351468
0.16924854966146066,0.6104217817130532,0.8753111918675623,1.1396062645416725,1.4029710854899737,1.6649002515727227,1.9246127242690456,2.1808583302592295,2.431555138386401,2.6730571093350433
0.1671880417223665,0.6048834437513078,0.8700646207093766,1.1346755240814457,1.3983848513012938,1.6606928672282986,1.9208258269826752,2.177541634806805,2.4287681743114886,2.6708648224469527
0.16515261933334394,0.5993463870829544,0.864817662704311,1.1297426966545097,1.3937947083274698,1.656479942432362,1.917031348449859,2.174216207521999,2.4259712321388838,2.6686620586419387
0.16314197709162767,0.5938107881473426,0.8595704858205608,1.1248079125983101,1.389200894198025,1.652261486919713,1.9132297623605201,2.170882053453075,2.4231646107511904,2.6664495087233155
0.16115581331256307,0.5882768219539257,0.8543232558623236,1.1198713030873664,1.384603504933664,1.6480375511351122,1.9094213260496502,2.1675391724328454,2.4203477127112194,2.6642269127718117
0.15919382998434006,0.5827446719393737,0.8490761407111859,1.1149330713350165,1.380002653315276,1.6438084901365275,1.9056055709935928,2.164187939992026,2.4175210733212786,2.6619938508198078
0.15725573272327842,0.5772145083110704,0.8438293087231322,1.109993384475352,1.3753985968953335,1.6395743349843814,1.9017831312973599,2.160828034092216,2.414685095858376,2.6597505529641325
0.1553412307296571,0.571686501978985,0.8385829302487416,1.1050523962490064,1.3707913881686133,1.6353352076101255,1.8979542231114641,2.157459875381689,2.4118396277514913,2.6574971682358655
0.15345003674408172,0.566160838312631,0.8333371762281854,1.1001102571116066,1.3661811338260235,1.6310913946330936,1.894118192572561,2.1540835886235543,2.4089844068550184,2.655233706647089
0.1515818670043828,0.5606376902854081,0.8280922184471542,1.0951671164045649,1.3615681091542515,1.626842803060599,1.8902755987470699,2.150698892523528,2.406119655379872,2.6529601723820777
0.14973644120303922,0.5551172419339861,0.8228482315166694,1.0902231663144555,1.356952470885809,1.6225896950383971,1.8864269928472075,2.1473064139290043,2.403245570552875,2.6506765723946932
0.14791348244511954,0.549599677571738,0.8176053908281371,1.085278563675221,1.3523343592569423,1.6183323536511642,1.88257230784943,2.1439058659562953,2.4003621282821133,2.6483830371759916
0.14611271720673577,0.5440851688259443,0.8123638711236493,1.0803334720985749,1.3477138892193465,1.6140705920269116,1.8787116070608374,2.1404970974268642,2.3974695272702053,2.6460794401109693
0.14433387529400268,0.5385739069841012,0.8071238479712992,1.075388078226858,1.3430911873135283,1.6098046614727386,1.874844674989426,2.1370808146340075,2.3945676087736274,2.6437660724677587
0.14257668980249688,0.5330660744663052,0.8018854991364688,1.0704425246262916,1.3384664916939044,1.605534927422,1.870971865013877,2.1336571492891836,2.391656725578311,2.6414426554564
0.14084089707720948,0.527561846514545,0.7966490026639036,1.065496997884893,1.3338399239691856,1.6012614616043876,1.8670935197889846,2.1302260812331,2.3887367183943473,2.639109543361843
0.13912623667298618,0.5220614229472441,0.791414537777824,1.0605516820088134,1.329211646898753,1.596984407967979,1.863209441679669,2.126787381319032,2.385807790709162,2.6367665879562643
0.13743245131544904,0.5165649892544941,0.7861822863906301,1.0556067139159027,1.3245818708925328,1.5927037738951446,1.8593200365840894,2.1233413294457235,2.382870122813813,2.6344138580189593
0.13575928686239416,0.5110727184058683,0.7809524284552299,1.050662295546151,1.3199506734098223,1.588419754290632,1.8554253765501105,2.119888224708821,2.379923484880745,2.6320516211002576
0.13410649226565902,0.5055847983456634,0.7757251437055673,1.045718610485817,1.3153182781272574,1.5841326350195128,1.8515253588840994,2.1164279528292793,2.376968410179159,2.629679207811261
0.13247381953345436,0.5001014214657895,0.7705006151914576,1.0407757884736544,1.3106848831150149,1.5798424133385165,1.8476205059157798,2.1129608756406193,2.3740044758894236,2.6272972604446583
0.1308610236931544,0.49462278612217864,0.7652790276965852,1.0358340293047628,1.3060505461435974,1.575549348780521,1.843710718443503,2.1094868551889263,2.3710317865394166,2.6249062394304867
0.12926786275454027,0.4891490783866106,0.7600605680468672,1.0308935361173273,1.3014155286838418,1.5712536242919886,1.83979600695408,2.1060061207112204,2.3680509903925198,2.6225058058386526
0.12769409767349088,0.4836804803182011,0.754845419525832,1.0259544771720652,1.2967800197503458,1.5669552233560324,1.8358769519292706,2.102518966452149,2.365062082841494,2.6200956626780694
0.12613949231611568,0.47821718856402157,0.7496337651408562,1.0210170253090947,1.2921440468448642,1.5626544947866219,1.8319533295272434,2.0990250838734803,2.3620648995624522,2.617676159501823
0.12460381342332429,0.47275939142319284,0.7444257924178735,1.016081342470995,1.287507861714296,1.5583515557936851,1.8280250346642009,2.095525023194438,2.3590593829590674,2.6152473723082403
0.12308683057582738,0.46730728423888857,0.7392216884171947,1.0111476238012278,1.2828717159573177,1.5540464107040604,1.824092701957605,2.0920187801256223,2.3560459219514027,2.612809383320045
0.12158831615956366,0.4618610633024752,0.7340216430654699,1.006216056794384,1.278235748926224,1.5497394556087778,1.820156554420129,2.0885062294571424,2.3530244648624685,2.6103621603053573
0.12010804533154772,0.4564209127330937,0.72882584511994,1.0012868106428015,1.273600113832353,1.5454307574455337,1.816216638663979,2.084988011577834,2.3499952479284967,2.607905812891487
0.11864579598613376,0.45098703270439894,0.7236344800950242,0.9963600823240908,1.2689649257480984,1.5411202605729006,1.8122729478085062,2.081463752174537,2.34695825926823,2.6054404246365133
0.11720134872169,0.44555961652586257,0.718447739308315,0.9914360454047882,1.2643304111847535,1.5368083653389004,1.8083254657868695,2.077933436002551,2.343913600384401,2.6029659569279127
0.11577448680767873,0.44013885170746175,0.7132658125283529,0.9865148837367705,1.259696768855826,1.5324953384020792,1.8043746562541594,2.074397785693269,2.340861530182819,2.6004826911348267
0.11436499615213729,0.4347249459190583,0.7080888884332577,0.9815967948403513,1.2550641317521485,1.5281812736991796,1.8004205803807816,2.0708569215491233,2.3378018392627733,2.5979903687842887
0.1129726652695548,0.4293180921043395,0.7029171625648213,0.9766819432562062,1.2504327237178283,1.5238662687196192,1.796463329979433,2.067310864077913,2.3347350105598563,2.5954894307872562
0.11159728524914007,0.4239184743259924,0.6977508251368497,0.9717705261150748,1.2458026872388264,1.519550393878087,1.7925032634338676,2.063759412141577,2.3316608448365677,2.592979622227884
0.11023864972347584,0.4185262897754404,0.6925900633395039,0.9668627417112229,1.2411742000586323,1.515233963313522,1.7885402257290435,2.060202847603981,2.328579559290998,2.5904611845408296
0.10889655483755457,0.4131417388604632,0.6874350698622173,0.9619587485492892,1.2365474907451062,1.5109171328418332,1.784574545383165,2.056641530748944,2.3254915062663324,2.5879343079131205
0.10757079921819121,0.4077650260865238,0.6822860394668145,0.9570587433817341,1.2319226687364795,1.5066000254875112,1.7806065501468231,2.053075328611967,2.322396091908445,2.5853983811225834
0.10626118394380842,0.4023963422943308,0.6771431689848147,0.9521629323657598,1.2272999499190231,1.502282906153686,1.7766359702652252,2.0495046377928237,2.3192938957497753,2.5828541367067
0.10496751251458956,0.39703587883975705,0.672006648858763,0.9472714991642521,1.2226795602832485,1.4979658154137063,1.7726632790568648,2.0459294133488286,2.316185394899674,2.580301980010635
0.10368959082299516,0.3916838369028875,0.6668766691149496,0.9423846288083113,1.2180615814233529,1.4936489982448253,1.7686887795633992,2.0423497840617473,2.31307049943303,2.5777416050858983
0.10242722712463813,0.386340411042943,0.6617534252975967,0.9375024992026567,1.2134462249510107,1.4893327016433806,1.7647120664329459,2.038766168325672,2.3099490215158225,2.575172752454583
0.10118023200951383,0.3810058040702867,0.6566371109206601,0.9326253079158925,1.2088337441232393,1.4850169138221267,1.7607335557933539,2.0351782553742828,2.3068211299156847,2.5725958116220444
0.09994841837358012,0.3756802109554471,0.6515279231393128,0.927753248085996,1.2042243072263787,1.480701955240299,1.756753754582849,2.031586520616705,2.3036871626657844,2.5700108666836674
0.0987316013906836,0.3703638235781838,0.6464260553988993,0.9228865022865572,1.1996180833946521,1.4763880484112128,1.752772709591429,2.027991220853941,2.3005470645503987,2.5674180327831775
0.0975295984848277,0.36505684680191963,0.6413316984475949,0.9180252700436887,1.1950152124055216,1.4720751233070586,1.7487905166992976,2.0243919770568017,2.2974011537763843,2.564817306551016
0.0963422293027779,0.35975947195964353,0.636245050087915,0.9131697352340304,1.1904159083059216,1.4677634912969726,1.7448070966003775,2.02078948984916,2.294249301963994,2.562208807576051
0.09516931568700107,0.3544718955368808,0.6311663027229314,0.9083200899015262,1.185820378980751,1.4634534688012975,1.7408227809738048,2.0171837970828728,2.2910918117869015,2.5595926751110154
0.09401068164893414,0.34919432461464334,0.6260956499236799,0.9034765310992231,1.1812287768080072,1.4591451766250088,1.7368378721356588,2.013574429203895,2.287928819800268,2.5569688516154376
0.09286615334257796,0.34392694749550473,0.621033291801927,0.8986392359662854,1.1766413201130188,1.4548387535775258,1.7328523297851468,2.009962125116952,2.284760242681967,2.554337693649127
0.09173555903841253,0.3386699546108361,0.6159794187195998,0.8938084059135953,1.172058172406443,1.4505342780220203,1.7288665087693542,2.006347285209438,2.2815865790299057,2.551698921869828
0.09061872909763025,0.3334235461710441,0.6109342206483895,0.8889842361770127,1.1674795173054184,1.446232025449756,1.7248804829757685,2.002729885083082,2.278407516748625,2.5490529998043367
0.08951549594668283,0.3281879238944507,0.6058978937923216,0.8841668998416433,1.162905575629208,1.4419322010759685,1.7208943393190055,1.9991098754181043,2.2752234776185865,2.5463997588414187
0.08842569405213765,0.3229632852350589,0.6008706353309522,0.8793565981887755,1.1583364821378976,1.4376349224867484,1.7169084834034387,1.9954872395883716,2.2720347052007406,2.5437390653259206
0.08734915989584043,0.31774981875210756,0.5958526415509692,0.8745535312515078,1.1537724539214176,1.4333404472182882,1.7129228356906911,1.9918624927349826,2.268840659825529,2.541071623210291
0.08628573195038032,0.3125477204195193,0.5908441014132866,0.8697578862537606,1.1492137042326294,1.4290488722380552,1.7089376283928746,1.9882356384279336,2.26564201684085,2.538397515491083
0.08523525065485404,0.3073571851454944,0.5858452070267173,0.8649698511780417,1.1446603449151544,1.4247604101952231,1.704953268108729,1.9846068592017632,2.2624391938288797,2.5357165114544196
0.08419755839092448,0.3021784087238421,0.5808561527708243,0.8601896120103303,1.1401125960163712,1.4204753091997082,1.7009695440091377,1.9809764676342034,2.259232133112467,2.5330286272528317
0.08317249945917081,0.2970115881425719,0.57587713196928,0.8554173655467411,1.1355706907743777,1.4161936124805306,1.6969866614802933,1.977344250464555,2.2560206591171106,2.5303341949532308
0.082159920055727,0.2918569108919245,0.5709083402816277,0.8506532995427362,1.1310348009154056,1.411915604642463,1.6930051128309123,1.9737107146304427,2.2528049826458214,2.527633225044111
0.0811596682492046,0.28671457283687474,0.5659499657670466,0.8458976042971876,1.1265051003721442,1.4076415053656193,1.6890250362576407,1.9700759690109595,2.2495854618598496,2.5249259437648632
0.08017159395789619,0.2815847660181006,0.5610021997283328,0.8411504746145748,1.1219817467279731,1.403371310175675,1.6850465465153424,1.966439876262344,2.2463620416865817,2.5222122587110416
0.07919554892725635,0.276467678687179,0.5560652353412007,0.836412093829618,1.117464956458917,1.399105308899395,1.6810696301912917,1.9628030621664292,2.2431350745329777,2.5194924590993515
0.07823138670765717,0.27136351001952713,0.5511392603555904,0.8316826565623456,1.1129549193913777,1.3948437854159463,1.6770945361206298,1.9591653759949192,2.2399044513292634,2.5167665516866418
0.0772789626324145,0.26627244680043405,0.5462244689335554,0.8269623496360535,1.1084518088545903,1.3905868770673104,1.6731215825454937,1.9555268866369102,2.2366704699688613,2.514034645778444
0.0763381337960815,0.2611946719889371,0.5413210507646015,0.822251357384674,1.1039558327717442,1.3863347295412003,1.6691507816446471,1.9518882570849119,2.233433336778484,2.5112969989474148
0.07540875903300624,0.25613037680348094,0.5364291896358432,0.8175498766528593,1.0994671482771696,1.3820874573301314,1.6651824393109527,1.9482491108113607,2.230192913102055,2.5085534301563825
0.07449069889615101,0.2510797536612768,0.531549073989113,0.8128580883248852,1.0949859607881751,1.3778453237208188,1.6612166871801075,1.944609438974054,2.226949749206622,2.505804453043331
0.07358381563616909,0.24604299349405861,0.5266808942180887,0.808176176531581,1.0905124639818093,1.373608508991766,1.6572536076762183,1.9409700082365646,2.2237036104281884,2.5030496784199725
0.07268797318073632,0.24102027727693925,0.5218248413821817,0.8035043361691322,1.0860468070535743,1.3693771690037142,1.6532935675955975,1.9373310271731046,2.2204548003459164,2.5002892982371363
0.07180303711413398,0.23601178949559856,0.5169810986111183,0.7988427536130558,1.0815892143956547,1.3651515358638977,1.6493365571178151,1.9336925365475344,2.217203739300146,2.497523973487479
0.0709288746570808,0.23101771641778132,0.5121498484300248,0.7941916135740043,1.0771398581499394,1.360931711766322,1.6453827939747554,1.9300544080418363,2.2139498246053813,2.4947536847494414
0.0700653546468103,0.2260382428647817,0.5073312773244936,0.7895510971717805,1.0726988852630996,1.356717936615301,1.6414326367148337,1.926416805570663,2.2106936290664905,2.491978223838423
0.06921234751739046,0.22107355498886072,0.5025255694938162,0.7849213904101956,1.068266521279863,1.352510408119413,1.6374859485190258,1.9227802188894718,2.2074357226755286,2.489197720234364
0.06836972528028308,0.21612383015999756,0.4977329114366909,0.7803026778128042,1.0638429621657468,1.3483092163958146,1.6335429586946482,1.919144561914977,2.2041760613527877,2.486412490603334
0.06753736150513995,0.21118925074358053,0.4929534828728258,0.7756951392958782,1.05942837990422,1.3441146451775912,1.6296040909991398,1.9155101495117077,2.200914549624739,2.4836225545002097
0.06671513130083288,0.20626999727376405,0.48818746343648317,0.7710989618095445,1.0550229364365697,1.3399268378636502,1.6256694800489868,1.911877205423508,2.1976512352592135,2.480828164149198
0.06590291129671447,0.20136624600849803,0.48343503624388867,0.7665143246343024,1.050626813454869,1.3357458805838918,1.6217392510437336,1.9082455814485184,2.1943865862541094,2.478029217169967
0.06510057962410686,0.19647818075637472,0.4786963782174589,0.7619414089962449,1.0462402114733145,1.3315720635702777,1.6178134236411528,1.9046158142081895,2.1911205530442737,2.475226069875437
0.06430801589801631,0.19160597520673467,0.4739716703297514,0.7573803958555588,1.0418632931438812,1.327405598729867,1.6138922718109794,1.9009879133483878,2.187853446953726,2.4724186856700654
0.06352510119907026,0.18674979947558604,0.469261091378127,0.752831458514122,1.0374962521426174,1.3232466360930768,1.60997604981785,1.8973618698855075,2.184585353788511,2.4696072454278326
0.062751718055674,0.18190982979016754,0.4645648130098392,0.748294780878811,1.033139263701022,1.3190953009659632,1.6060648200071397,1.8937382801901266,2.1813163229132444,2.4667919911299023
0.06198775042638477,0.1770862430862762,0.4598830098910527,0.7437705392215079,1.0287924963017459,1.314951768639708,1.6021588714629982,1.890116922925386,2.178046793014307,2.463972766839987
0.06123308368250045,0.17227921314531033,0.45521585872422027,0.7392589037770353,1.0244561477000258,1.3108162725468595,1.5982582830714496,1.8864977922242905,2.1747765049830106,2.4611501151500517
0.06048760459086046,0.16748890566521168,0.45056353628864604,0.7347600549684151,1.0201303680037708,1.3066889441302747,1.5943632399098109,1.882881542098716,2.1715059398888537,2.4583236307719964
0.05975120129685557,0.16271548904956623,0.44592621171572744,0.7302741682896272,1.0158153474537865,1.3025699921825744,1.5904740307445386,1.8792683739279223,2.168235265325371,2.455493543068165
0.05902376330764477,0.15795913197528746,0.44130405252361826,0.7258014162738753,1.0115112748535378,1.298459586230828,1.586590629573479,1.8756583579167043,2.164964280377771,2.452660524396234
0.058305181475576555,0.15322000262364996,0.43669722944203504,0.7213419690978741,1.0072182821666413,1.2943578675309386,1.5827133512439384,1.8720514133871609,2.161693664409425,2.449824569374116
